    48.000    35.150    30.120    41.620    54.490    28.690    38.920    49.640    60.640    33.393    38.967    31.505    29.821    72.679    42.793    39.158    61.964    11.500     0.000     1.000
    49.000    20.710    27.720    30.430    36.560    18.430    22.980    35.380    43.400    20.702    22.682    22.431    21.491    31.228    41.479    37.469    43.860    14.000     1.000     1.000
    50.000    12.380    19.200    24.750    30.640    19.550    29.770    44.060    57.190    16.310     6.569    10.587    14.754    37.738    41.008    18.240    29.487     9.500     0.000     1.000
    51.000    23.480    34.400    40.210    48.940    24.680    40.000    48.400    68.240    16.839    30.603    11.823    25.884    54.770    49.076    41.379    45.280    11.500     0.000     1.000
    52.000    16.580    20.970    29.180    35.250     7.230    20.480    24.230    40.120    15.476    23.724     5.612    16.161    33.333    42.857    28.571    36.250     9.500     0.000     1.000
    53.000    17.530    30.030    34.660    50.360    17.330    34.650    40.580    52.830    12.500    17.347    20.918    17.009    62.500    47.959    51.531    46.473     9.500     0.000     1.000
    54.000    13.270    22.590    23.620    36.350     2.520    10.500    28.210    31.180    16.310    13.776     6.696    14.665    37.738    44.388    33.482    34.754     5.500     0.000     1.000
    55.000    26.100    34.720    52.710    54.600    31.830    37.430    44.710    60.920    23.988    39.477    15.051    27.924    63.274    50.957    60.969    53.371    11.500     0.000     1.000
    56.000    13.020    15.760    24.730    22.740     6.490    22.480    21.760    31.120    13.333    21.429     3.571    13.750    27.368    25.188    14.850    25.592     5.500     0.000     1.000
    57.000    16.040    18.750    33.500    45.570    23.150    24.900    31.660    51.670    18.276    15.025    11.576    23.362    66.552    37.192    37.438    49.224     9.500     0.000     1.000
    58.000    27.460    36.130    41.770    58.450    15.630    34.730    45.440    52.490    18.333    34.949    16.709    35.402    68.333    57.908    51.148    60.848    11.500     0.000     1.000
    59.000    14.700    21.100    25.190    33.100     1.690    19.480    34.290    36.180    15.965    17.356    13.784     9.123    37.018    32.393    28.822    35.439     9.500     0.000     1.000
    60.000    31.320    36.980    42.830    55.970    23.490    37.040    52.660    56.260    31.548    29.592    26.339    29.018    52.976    60.204    53.125    55.804    14.000     1.000     1.000
    61.000    18.450    26.410    29.690    48.740     7.740    17.270    35.690    36.720    19.940    21.046    16.518    27.121    59.226    59.311    43.304    52.567    11.500     0.000     1.000
    62.000    10.550    13.210    25.630    34.090     9.270    20.460    44.090    43.640    15.774     5.612     5.995     9.777    33.631    36.224    28.954    39.241     5.500     0.000     1.000
    63.000    27.570    26.210    35.450    58.990    15.800    32.590    43.760    55.580    24.854    36.842    25.752    27.259    70.468    70.677    48.308    57.522    14.000     1.000     1.000
    64.000    22.800    34.640    40.160    47.930    31.390    47.330    48.100    64.000    21.726    31.760     8.992    23.326    53.869    39.413    43.431    56.808    11.500     0.000     1.000
    65.000    17.740    18.240    26.520    36.090    11.890    15.060    25.540    26.550    15.263    15.852    21.178    13.509    36.316    45.927    24.937    35.877     9.500     0.000     1.000
    66.000    10.150    18.820    29.290    36.400     9.100    12.330    31.520    36.710     6.667    17.857     3.571    12.500    38.810    44.643    30.357    39.286     9.500     0.000     1.000
    67.000    15.240    15.540    20.540    24.660    14.810    14.160    34.130    34.150     4.035    21.429    18.170    14.013    35.614    21.429    14.411    25.855     9.500     0.000     1.000
    68.000    13.960    14.600    23.930    37.900     8.990    19.760    26.860    31.480    12.381    13.520     9.949    16.563    40.952    36.480    32.908    44.688     9.500     0.000     1.000
    69.000    26.500    33.420    44.300    48.840    15.850    27.070    28.250    36.840    20.952    34.758     7.526    34.799    49.524    46.237    45.791    52.210    14.000     1.000     1.000
    70.000    11.560    18.930    23.320    32.320    12.760    19.820    40.600    57.520    10.351    18.233     7.456    11.667    31.404    40.789    26.253    36.667     5.500     0.000     1.000
    71.000    17.620    29.360    32.590    40.420    13.780    33.390    38.100    54.010    23.333    21.429    10.714    15.000    48.333    44.388    33.673    41.786     8.000     0.000     1.000
    72.000    16.520    22.490    19.480    37.370    17.300    19.480    37.670    40.190    19.828    17.426    10.160    17.220    30.172    43.288    43.411    34.030     9.500     0.000     1.000
    73.000    13.440    26.520    26.090    30.970    11.650    22.540    29.750    40.370     9.598    21.059     3.264    18.621    33.736    43.227    21.736    26.379     9.500     0.000     1.000
    74.000    10.860    17.930    21.240    26.090     2.350    20.610    26.600    34.880    16.845    14.477     0.383    12.835    27.560    25.957    23.342    32.924     8.000     0.000     1.000
    75.000    20.130    24.300    34.840    33.720    36.510    32.630    47.890    53.610    20.292    25.000    14.662    21.535    37.836    25.000    37.218    38.640    11.500     0.000     1.000
    76.000    24.080    26.850    28.810    37.710    14.650    18.580    30.830    39.840    24.881    30.995    24.235    10.357    42.738    42.474    31.888    31.786     9.500     0.000     1.000
    77.000    21.030    30.740    37.220    57.860    19.980    32.700    46.260    61.130    17.895    26.880    11.842    19.737    60.000    60.714    60.714    50.000    14.000     1.000     1.000
    78.000    26.060    22.780    37.340    41.260    21.600    32.630    42.960    60.920    22.924    35.464    21.241    23.531    47.485    50.501    32.519    36.689    11.500     0.000     1.000
    79.000    21.490    26.000    33.260    40.100     9.350    14.880    29.290    41.160    25.952    27.551     9.184    17.946    36.667    42.857    32.143    48.750    11.500     0.000     1.000
    80.000    33.960    37.500    52.840    57.470    35.960    33.990    49.380    64.750    30.952    34.694    37.755    25.714    66.667    50.000    60.714    52.500    11.500     0.000     1.000
    81.000    13.270    20.030    21.680    30.010    14.530    15.110    27.950    39.340    17.381     8.291    14.413    15.402    38.810    42.730    18.240    27.455     9.500     0.000     1.000
    82.000    24.480    24.270    37.190    39.060    20.390    21.800    41.100    55.990    26.199    28.321    20.802    20.548    40.234    35.840    39.599    41.601    11.500     0.000     1.000
    83.000    17.200    28.180    28.480    43.540    19.250    25.840    40.360    43.030    18.810    23.469    11.735    22.321    50.952    54.082    27.041    57.143    11.500     0.000     1.000
    84.000    19.050    29.350    34.170    45.710    20.270    21.460    43.980    57.360    10.994    29.950     8.521    17.368    39.064    56.266    34.837    48.947    11.500     0.000     1.000
    85.000    15.830    16.250    26.040    35.830    11.860    25.070    38.900    53.070    22.816    12.623     9.791    13.966    33.161    45.874    28.264    34.655     5.500     0.000     1.000
    86.000    18.240    26.560    30.970    40.850    17.830    36.200    46.940    61.920    22.874    17.180    14.101    17.263    50.460    57.820    25.185    31.487    11.500     0.000     1.000
    87.000    23.070    20.940    30.340    27.690    13.840    20.490    32.460    43.740    24.737    22.744    23.308    23.421    38.772     0.188    42.105    32.632    14.000     1.000     1.000
    88.000    19.260    21.960    28.450    42.050     3.550    18.130    48.130    68.290    15.439    12.594    28.008    16.184    40.000    46.429    39.286    42.500     8.000     0.000     1.000
    89.000    22.190    27.780    32.470    37.400    13.140    19.770    30.380    52.920    20.702    25.940    25.376    19.934    34.737    44.737    32.895    43.618     8.000     0.000     1.000
    90.000    28.270    31.850    34.870    52.500    24.880    40.800    54.980    64.040    25.517    24.138    20.443    39.655    60.000    50.000    50.000    50.000     5.500     0.000     1.000
    91.000    18.420    19.700    25.300    30.740     3.240     7.930    14.190    20.510    11.190    20.281    21.046    15.893    32.619    31.760    24.872    31.964    11.500     0.000     1.000
    92.000    26.100    32.650    35.180    54.900    32.960    38.100    47.250    50.420    22.619    31.696    21.046    26.987    65.476    58.482    44.005    57.790    14.000     1.000     1.000
    93.000    23.010    32.860    35.180    51.610    23.820    33.660    45.320    67.220    27.083    28.954    14.860    23.170    52.083    51.913    49.298    63.348    11.500     0.000     1.000
    94.000    12.130    22.530    26.820    36.010    12.760    22.450    27.780    56.420    11.190     1.531    17.092    11.875    43.333    32.143    28.571    40.000    14.000     1.000     1.000
    95.000    14.000    26.030    35.760    44.850    27.860    41.200    44.830    62.460     9.885    11.515     4.988    18.987    51.264    44.766    30.850    46.142    14.000     1.000     1.000
    96.000    18.620    19.390    24.930    37.170    14.280    22.990    33.530    45.700    20.409    21.742    14.536    19.079    44.971    40.539    29.574    38.816    11.500     0.000     1.000
    97.000    21.960    27.560    39.020    49.940    18.610    45.750    43.540    63.720    16.491    25.188    12.030    22.368    51.579    59.023    34.586    48.684    11.500     0.000     1.000
    98.000    31.340    25.150    41.670    50.940    34.280    37.250    57.860    68.490    28.214    34.758    30.230    25.156    49.643    46.237    53.189    53.281    11.500     0.000     1.000
    99.000    12.130    23.630    26.120    55.580    28.030    37.490    44.700    63.120    22.679    13.520     6.441     2.768    61.964    59.439    48.533    61.696    11.500     0.000     1.000
   100.000    16.210    26.930    21.430    40.010     8.010    15.470    32.370    37.470    18.214    11.224    11.607    13.571    36.071    41.837    38.393    40.357     5.500     0.000     1.000
   101.000    15.570    23.740    31.590    32.220    16.880    24.190    37.360    49.380    22.440    13.010     4.592    16.272    33.155    28.316    35.204    31.004     8.000     0.000     1.000
   102.000    20.760    21.070    39.810    48.070    30.540    39.830    57.850    70.410    22.976    26.913    17.474    25.424    58.690    49.872    55.740    45.513    11.500     0.000     1.000
   103.000    20.510    26.410    35.880    42.200    11.560    24.600    36.160    55.930    17.701    25.739    19.150    23.922    38.391    40.517    45.012    52.371    14.000     1.000     1.000
   104.000    16.590    25.060    28.070    33.940     9.490    17.450    26.430    32.680    14.561    25.752    15.038    14.671    39.123    40.789    30.075    33.092    11.500     0.000     1.000
   105.000     3.330     5.950    12.600    17.350     3.760    18.430    25.070    26.210     3.690     0.255     0.255    10.134    25.119    15.561    15.561    18.170    11.500     0.000     1.000
   106.000    10.400    16.770    24.480    33.410     8.900    18.500    29.460    40.610     7.619     8.801     5.230    11.741    36.190    31.760    28.189    35.848     5.500     0.000     1.000
   107.000    12.070    21.760    26.290    36.280    11.120    15.110    32.660    41.240    13.810     3.699     9.184    11.205    42.381    38.138    24.490    36.652     5.500     0.000     1.000
   108.000    18.410    21.550    29.270    41.580    13.240    14.350    31.270    47.590    17.738    25.638    11.735    21.830    49.881    44.770    42.347    39.241     5.500     0.000     1.000
   109.000    20.040    23.330    33.350    34.810    19.830    41.130    38.950    49.170    18.363    28.571    17.105    11.996    42.924    28.571    28.383    38.311    11.500     0.000     1.000
   110.000    19.550    25.730    33.790    35.460    18.960    14.850    34.640    44.530    19.123    24.248     9.586    21.908    36.667    39.286    32.143    33.750    11.500     0.000     1.000
   111.000    19.320    22.800    34.570    36.960    11.090    29.020    35.310    38.900    15.238    31.888    16.071    19.107    43.810    28.061    42.857    43.214    11.500     0.000     1.000
   112.000    17.510    18.590    21.530    32.530     8.510    17.380    35.900    43.300    15.497    24.499     5.388    20.461    33.041    32.018    31.704    32.303    11.500     0.000     1.000
   113.000    24.000    26.640    35.330    39.610    27.730    35.380    52.440    55.220    25.417    27.615    20.408    28.147    50.417    16.135    51.020    50.915    11.500     0.000     1.000
   114.000    21.980    24.780    36.240    49.990    28.660    38.610    51.170    58.790    14.702    27.232    20.472    19.509    53.988    54.018    39.605    54.330    14.000     1.000     1.000
   115.000    30.800    35.070    51.340    72.590    30.360    41.560    58.590    61.570    25.614    32.895    20.614    29.430    78.246    66.729    73.246    66.272    11.500     0.000     1.000
   116.000    16.890    30.130    33.930    44.670    19.100    38.460    37.860    63.900    15.731    20.677     9.336    17.917    43.801    43.233    50.689    42.917    11.500     0.000     1.000
   117.000    19.260    28.680    36.310    46.860    14.010    34.680    39.060    55.630    15.333    31.364     9.675    16.636    55.333    54.740    40.844    42.545     9.500     0.000     1.000
   118.000    29.080    28.040    37.400    46.260    15.280    19.820    25.770    35.900    26.131    42.474    11.990    32.031    36.845    50.128    57.908    41.406     5.500     0.000     1.000
   119.000    22.590    32.490    41.730    47.530    27.860    41.910    48.950    50.750    18.333    27.041    12.500    25.357    43.333    50.000    39.286    57.500    11.500     0.000     1.000
   120.000    13.210    24.420    29.820    64.090    12.690    32.880    41.490    69.140    16.322     3.448     6.034    13.017    71.494    58.867    76.232    42.759     9.500     0.000     1.000
   121.000    19.930    25.130    30.970    34.840     3.380    10.600    29.190    43.810    15.263    12.531    24.499    23.224    36.316    38.847    32.018    31.118     5.500     0.000     1.000
   122.000    14.230    15.890    27.220    39.080    12.980    17.470    41.030    51.740    13.333    21.429     7.143    15.000    38.333    48.214    37.755    39.107     9.500     0.000     1.000
   123.000    22.740    35.610    43.130    53.690    27.560    39.190    46.660    57.840    30.690    27.155    17.057    26.724    78.966    53.017    50.308    47.414    14.000     1.000     1.000
   124.000    19.080    27.130    36.280    54.660    27.120    32.590    49.730    56.830    17.368    21.867    11.654    27.917    59.474    48.183    68.045    52.917    11.500     0.000     1.000
   125.000    21.730    30.000    43.040    60.890    19.480    42.170    57.600    77.190    18.182    19.805     1.948    32.727    80.000    39.286    64.286    60.000    11.500     0.000     1.000
   126.000    26.930    30.240    47.100    64.750    23.530    39.490    47.670    57.370    30.175    34.649    25.501    30.680    72.281    64.724    74.373    68.838    14.000     1.000     1.000
   127.000    22.500    29.820    33.300    48.900    22.760    36.680    39.130    72.350    17.963    27.183    20.238    18.750    58.704    54.960    44.048    43.750    11.500     0.000     1.000
   128.000    19.450    21.550    25.360    42.590    14.800    18.740    36.750    60.120    21.287    18.358    10.338    16.447    38.830    44.674    44.173    36.184     8.000     0.000     1.000
   129.000    17.100    23.210    35.150    44.180     7.710    21.190    33.610    46.280    22.488    19.989    15.885    18.116    52.338    45.576    35.075    40.504    11.500     0.000     1.000
   130.000    16.520    17.050    31.900    33.780     9.290    10.780    21.600    35.150    21.429    16.582    15.816    19.643    35.714    39.541    31.122    41.071     9.500     0.000     1.000
   131.000    23.080    26.160    35.150    52.830    22.370    16.820    35.600    45.870    23.216    30.451    27.820    21.272    61.813    53.008    61.654    51.535    14.000     1.000     1.000
   132.000    20.270    20.920    37.590    48.210    14.350    31.750    39.570    59.370    27.857    15.179     6.505    19.554    49.286    41.964    48.597    49.018    11.500     0.000     1.000
   133.000    26.500    30.950    40.100    55.680    27.020    44.080    39.680    61.340    32.749    20.802    24.624    25.789    67.836    58.396    47.180    53.421    14.000     1.000     1.000
   134.000    26.740    29.490    42.220    43.510    17.040    29.610    44.310    55.740    22.083    30.166    32.781    27.924    47.083    49.298    40.434    48.013    14.000     1.000     1.000
   135.000    20.710    28.290    33.570    46.880    21.540    31.060    34.720    64.500    15.789    26.566     8.271    17.544    47.368    41.604    53.383    35.965    11.500     0.000     1.000
   136.000    21.700    23.070    24.880    35.670    13.590    25.710    38.470    38.980    19.107    23.406    13.010    26.272    29.821    42.538    28.316    41.004    11.500     0.000     1.000
   137.000    21.280    27.460    28.810    45.770    19.500    28.360    39.450    50.250    19.713    13.978    16.441    19.784    43.851    39.840    49.692    37.888    11.500     0.000     1.000
   138.000    17.080    22.160    31.850    43.720     7.820    22.750    25.910    53.310    20.417     9.375     8.036    17.188    45.417    51.467    30.995    41.295     9.500     0.000     1.000
   139.000    18.990    27.320    25.520    41.790    25.790    30.980    42.430    50.090    17.500    21.939    18.878    20.893    42.500    37.245    49.490    47.679    11.500     0.000     1.000
   140.000    26.740    37.290    44.110    53.570    36.360    57.120    66.490    78.710    17.414    41.933    14.163    24.203    48.448    53.017    58.498    48.772    11.500     0.000     1.000
   141.000    17.100    19.700    25.640    39.290    17.800    29.750    52.150    53.420    17.500    22.768     3.125    13.906    38.929    41.901    37.564    33.996    11.500     0.000     1.000
   142.000    13.790    15.250    23.780    31.470    12.150    23.640    30.360    41.400    20.000    10.714    10.714    13.750    41.429    26.020    33.673    29.821     9.500     0.000     1.000
   143.000    14.820    34.320    35.190    46.190    28.370    45.080    47.850    60.240    19.226     6.314     6.952    24.554    65.655    56.059    18.431    51.339    14.000     1.000     1.000
   144.000    13.850    25.190    23.570    31.850     6.410    16.890    17.460    38.760    17.738    15.242    11.671    14.621    39.167    34.375    30.804    32.031    11.500     0.000     1.000
   145.000    10.710    21.700    27.260    35.360    16.210    26.580    40.960    45.960     7.368     4.323     8.835    13.684    38.947    38.158    31.391    29.474     5.500     0.000     1.000
   146.000    20.180    27.160    33.350    50.250    23.810    39.280    32.880    55.650    20.000    25.000    10.714    25.000    54.483    47.167    51.355    52.155    14.000     1.000     1.000
   147.000    32.600    39.850    42.620    54.640    20.420    37.430    46.020    65.810    25.497    42.356    31.642    27.829    60.585    57.393    46.679    55.461    14.000     1.000     1.000
   148.000    18.390    21.030    35.480    36.460    17.750    25.990    37.580    43.340    19.532    20.802     6.140    24.561    33.567    39.599    36.216    37.719    11.500     0.000     1.000
   149.000     9.970    16.790    21.740    19.060    12.710    24.070    31.440    30.540    16.901     7.206     3.759    12.654    30.936    10.965    15.038    21.864     9.500     0.000     1.000
   150.000    19.350    25.980    32.800    40.100    18.560    19.140    34.420    52.480    26.310    21.046    13.967    14.576    47.738    44.005    33.099    40.022     9.500     0.000     1.000
   151.000    20.760    27.050    34.000    49.120    33.470    35.740    52.290    58.740    18.571    19.707    16.135    22.545    47.143    54.145    50.574    46.652    14.000     1.000     1.000
   152.000    24.150    24.260    33.140    52.250    28.160    37.000    43.640    61.970    30.468    25.627    18.296    24.189    58.538    63.221    44.612    50.504    14.000     1.000     1.000
   153.000    22.290    26.150    31.000    47.110    22.640    30.770    46.940    65.240    17.184    22.044    28.633    23.017    48.218    58.990    32.328    54.052    11.500     0.000     1.000
   154.000    28.330    32.500    44.080    61.460    31.490    33.120    45.130    59.880    31.754    30.639    15.414    28.553    63.333    60.714    64.286    57.500    14.000     1.000     1.000
   155.000    16.370    25.980    30.740    37.590     7.730    19.520    42.360    43.330    15.238    15.816    18.878    21.607    43.810    38.776    34.184    45.714    11.500     0.000     1.000
   156.000    15.060    16.680    27.350    34.610    15.260    25.570    32.140    48.060    18.810    15.306    15.816    15.893    50.952    30.612    38.776    29.286     5.500     0.000     1.000
   157.000    10.090    17.740    17.140    21.280     2.420     8.140    17.770    23.990    10.476    14.413     4.209    12.857    24.762    18.240    23.342    23.571    11.500     0.000     1.000
   158.000    18.360    12.960    26.550    29.480    17.000    20.270    39.030    57.110    16.667    25.000    14.286    17.500    38.095    17.347    33.418    32.232     5.500     0.000     1.000
   159.000    13.130    17.040    23.630    22.840     0.000     7.830     7.810    10.260    12.083    21.747     4.528    17.612    37.083    25.574    16.008    18.951     8.000     0.000     1.000
   160.000    18.410    23.050    35.130    47.410    21.520    33.310    41.340    55.800    11.345    18.358    11.654    18.026    56.959    44.674    34.211    45.658    14.000     1.000     1.000
   161.000    15.950    30.130    32.630    43.440    17.660    25.430    44.150    57.270    16.257    13.596    17.356    14.671    40.819    54.950    47.431    34.408    11.500     0.000     1.000
   162.000     6.590    18.510    28.560    31.060     9.010    17.840    35.150    47.820     3.869    11.161     3.890     9.196    36.012    37.946    23.023    35.982    11.500     0.000     1.000
   163.000    18.140    26.920    37.110    54.330    14.970    18.740    35.990    51.900    17.251    22.118    11.278    24.452    52.339    63.471    45.113    66.557    11.500     0.000     1.000
   164.000    21.650    24.730    28.790    42.780    22.360    30.840    46.370    65.330    21.429    25.765    19.388    24.554    50.000    41.071    50.000    40.625    11.500     0.000     1.000
   165.000    16.000    20.600    26.290    38.810    16.200    15.860    29.890    38.930    15.576     8.961    16.883    17.591    37.394    44.026    36.364    40.773     5.500     0.000     1.000
   166.000    18.940    17.080    24.840    29.350    13.260    20.430    31.050    45.000    15.789    20.489    20.802    15.044    26.316    31.767    28.321    29.518     8.000     0.000     1.000
   167.000    18.360    30.460    28.420    41.280    21.950    18.690    37.750    40.670    16.667    21.429    17.857    17.500    34.524    55.867    36.990    44.286    11.500     0.000     1.000
   168.000    16.520    18.140    27.650    34.780    10.060    21.880    38.390    53.830    21.754    16.479    15.539    18.706    42.807    42.794    30.576    33.180     9.500     0.000     1.000
   169.000    19.540    26.320    30.740    40.580    14.350    20.180    21.340    41.990    23.333    17.857    10.714    26.250    40.575    32.635    47.660    44.353     9.500     0.000     1.000
   170.000    28.420    28.660    39.910    43.620    24.360    32.060    47.950    49.760    22.865    46.491    21.053    22.215    50.936    42.732    43.609    39.320    11.500     0.000     1.000
   171.000    29.360    32.140    41.410    56.160    25.300    22.630    24.040    36.820    20.060    38.648    25.702    23.460    59.345    46.301    60.140    56.942    11.500     0.000     1.000
   172.000    13.110    18.350    18.540    38.650    11.610    27.770    42.380    59.330    15.476    16.071     5.867    22.321    47.619    42.857    40.306    38.393    11.500     0.000     1.000
